date,snowfall_cm,slr,temp_max,temp_min,humidity_avg,accumulated_snowfall_cm
2015-01-12,21.21,27.6,-6.6,-18.5,83.9,120.71
2015-01-13,0.46,13.0,-3.7,-7.5,93.6,121.17
2015-01-14,0.00,0,-5.1,-8.8,84.3,121.17
2015-01-15,3.23,12.5,-2.7,-7.3,96.9,124.40
2015-01-16,2.07,10.6,-1.1,-3.7,95.3,126.47
2015-01-17,0.26,13.0,-2.7,-5.7,83.6,126.73
2015-01-18,2.85,17.9,-4.4,-8.6,85.9,129.58
2015-01-19,1.94,19.5,-8.7,-10.8,89.8,131.52
2015-01-20,3.49,18.0,-6.9,-9.7,92.3,135.01
2015-01-21,2.32,16.8,-6.9,-11.1,93.0,137.33
2015-01-22,0.74,24.6,-11.6,-14.4,84.9,138.07
2015-01-23,0.53,16.4,-4.4,-15.0,88.9,138.60
2015-01-24,1.15,13.1,-3.9,-7.1,94.8,139.75
2015-01-25,0.08,12.8,-3.6,-7.9,80.8,139.83
2015-01-26,0.00,0,-2.1,-5.2,82.3,139.83
2015-01-27,0.45,11.1,-1.5,-6.0,76.5,140.28
2015-01-28,4.18,10.3,-1.1,-3.3,98.6,144.46
2015-01-29,9.02,11.7,-3.2,-5.9,99.2,153.48
2015-01-30,3.44,14.8,-5.1,-6.8,96.6,156.92
2015-01-31,8.26,17.8,-5.9,-10.9,93.4,165.18
2015-02-01,5.01,22.8,-10.9,-13.5,86.8,170.19
2015-02-02,2.09,26.6,-13.9,-16.3,82.1,172.28
2015-02-03,0.00,0,-15.0,-17.6,80.5,172.28
2015-02-04,0.00,0,-8.9,-17.2,85.0,172.28
2015-02-05,0.08,8.0,0.0,-9.4,97.2,172.36
2015-02-06,0.00,0,1.5,-1.6,81.7,172.36
2015-02-07,1.18,18.7,-2.3,-8.9,78.5,173.54
2015-02-08,0.35,14.1,2.2,-7.8,78.7,173.89
2015-02-09,0.00,0,2.7,1.2,73.8,173.89
2015-02-10,0.00,0,3.1,-0.4,65.2,173.89
2015-02-11,0.00,0,1.1,-1.7,60.9,173.89
2015-02-12,0.00,0,-1.5,-6.5,71.0,173.89
2015-02-13,0.00,0,-0.7,-6.6,86.5,173.89
2015-02-14,0.15,14.7,-5.3,-8.6,96.1,174.04
2015-02-15,0.34,21.3,-7.3,-11.3,87.6,174.38
2015-02-16,1.88,17.9,-5.1,-10.0,91.5,176.26
2015-02-17,0.46,12.7,-2.7,-5.7,81.5,176.72
2015-02-18,0.00,0,3.9,-5.8,82.0,176.72
2015-02-19,0.00,0,4.5,-0.5,80.3,176.72
2015-02-20,0.00,0,0.9,-6.1,72.4,176.72
2015-02-21,0.00,0,-1.6,-6.1,74.3,176.72
2015-02-22,0.12,17.2,-3.6,-9.3,84.4,176.84
2015-02-23,1.78,13.0,-3.5,-6.0,97.6,178.62
2015-02-24,0.68,10.7,-1.6,-4.0,92.4,179.30
2015-02-25,0.86,9.9,-0.6,-4.4,94.3,180.16
2015-02-26,1.01,10.3,-1.0,-3.8,89.7,181.17
2015-02-27,0.15,11.2,-2.4,-6.3,90.5,181.32
2015-02-28,0.24,14.3,-1.8,-5.9,89.0,181.56
2015-03-01,2.28,11.1,-2.4,-3.9,97.7,183.84
2015-03-02,0.73,9.9,-0.6,-5.1,96.9,184.57
2015-03-03,0.72,12.0,-0.6,-5.0,91.6,185.29
2015-03-04,1.87,12.7,-3.5,-6.0,88.6,187.16
2015-03-05,0.25,12.1,-0.8,-6.7,77.0,187.41
2015-03-06,0.34,8.6,1.5,-2.4,69.3,187.75
2015-03-07,0.28,8.4,3.8,-0.4,87.5,188.03
2015-03-08,-1,-1,5.4,-3.5,78.5,188.03
2015-03-09,0.39,12.1,1.4,-3.7,62.8,188.42
2015-03-10,-1,-1,1.2,-2.2,91.3,188.42
2015-03-11,0.00,0,1.5,-2.7,64.7,188.42
2015-03-12,0.00,0,2.0,-3.1,62.9,188.42
2015-03-13,0.00,0,2.7,-1.6,56.2,188.42
2015-03-14,0.00,0,3.2,-2.1,62.7,188.42
2015-03-15,0.00,0,3.8,-2.0,44.0,188.42
2015-03-16,0.00,0,3.4,-1.6,70.0,188.42
2015-03-17,0.00,0,3.1,-1.2,70.5,188.42
2015-03-18,0.00,0,2.8,-1.5,68.1,188.42
2015-03-19,0.00,0,1.5,-4.7,72.3,188.42
2015-03-20,0.00,0,-2.6,-11.8,66.0,188.42
2015-03-21,0.58,19.4,-4.1,-10.8,57.7,189.00
2015-03-22,0.86,16.6,0.1,-7.8,75.6,189.86
2015-03-23,0.36,10.3,4.6,-3.1,66.1,190.22
2015-03-24,0.00,0,-0.5,-11.0,54.3,190.22
2015-03-25,0.00,0,-4.6,-10.3,63.0,190.22
2015-03-26,19.60,14.5,-4.3,-9.5,93.4,209.82
2015-03-27,7.02,12.6,-3.1,-5.5,97.1,216.84
2015-03-28,0.58,11.2,1.4,-4.1,78.8,217.42
2015-03-29,3.76,10.2,-2.0,-4.3,100.0,221.18
2015-03-30,0.00,0,-1.1,-6.1,86.1,221.18
2015-03-31,0.00,0,0.0,-5.3,60.6,221.18
2015-04-01,0.00,0,0.6,-5.1,58.3,221.18
2015-04-02,0.00,0,0.7,-4.1,74.0,221.18
2015-04-03,0.00,0,-0.1,-7.0,64.8,221.18
2015-04-04,0.00,0,-0.9,-6.3,54.7,221.18
2015-04-05,0.60,12.5,0.3,-4.4,57.5,221.78
2015-04-06,0.00,0,3.9,-2.7,70.9,221.78
2015-04-07,0.25,12.2,3.8,-3.5,70.5,222.03
2015-04-08,0.00,0,1.2,-2.7,52.5,222.03
2015-04-09,0.00,0,5.4,-2.6,63.0,222.03
2015-04-10,0.00,0,6.3,0.4,61.5,222.03
2015-04-11,-1,-1,5.0,1.7,79.1,222.03
2015-04-12,4.37,9.3,1.1,-3.6,76.9,226.40
2015-04-13,0.00,0,0.3,-6.4,68.2,226.40
2015-04-14,0.11,12.2,1.3,-4.9,67.5,226.51
2015-04-15,0.40,10.7,4.7,-2.2,64.3,226.91
2015-04-16,0.39,9.5,1.5,-1.6,78.9,227.30
2015-04-17,0.00,0,3.0,-2.7,72.7,227.30
2015-04-18,0.00,0,1.9,-0.1,80.1,227.30
2015-04-19,0.00,0,6.3,1.6,47.5,227.30
2015-04-20,0.00,0,7.4,-1.0,58.2,227.30
2015-04-21,0.00,0,9.1,-0.4,58.6,227.30
2015-04-22,0.19,7.2,5.0,-3.0,67.8,227.49
2015-04-23,0.00,0,-0.1,-5.6,63.1,227.49
2015-04-24,0.17,10.6,1.6,-4.2,57.6,227.66
2015-04-25,-1,-1,3.1,-2.7,99.9,227.66
2015-04-26,0.00,0,4.1,-0.9,57.3,227.66
2015-04-27,0.00,0,5.0,-2.7,61.8,227.66
2015-04-28,0.00,0,4.7,-1.6,49.5,227.66
2015-04-29,1.48,9.6,2.0,-3.6,84.7,229.14
2015-04-30,6.95,9.0,0.1,-3.3,98.1,236.09
